,t,x,y
107,1.07,-0.16070403117043108,-0.04000000000000001
108,1.08,-0.15455289751119744,-0.04000000000000001
109,1.09,-0.14801546209777888,-0.04000000000000001
110,1.1,-0.1411080651140784,-0.04000000000000001
111,1.11,-0.1338479714552523,-0.04000000000000001
112,1.12,-0.1262533275744642,-0.04000000000000001
113,1.1300000000000001,-0.11834311612620188,-0.04000000000000001
114,1.1400000000000001,-0.11013710851952739,-0.04000000000000001
115,1.1500000000000001,-0.10165581549985153,-0.04000000000000001
116,1.16,-0.09292043588275149,-0.04000000000000001
117,1.17,-0.08395280356797195,-0.04000000000000001
118,1.18,-0.07477533296604738,-0.04000000000000001
119,1.19,-0.06541096297394831,-0.04000000000000001
120,1.2,-0.05588309963978519,-0.04000000000000001
121,1.21,-0.04621555765987846,-0.04000000000000001
122,1.22,-0.036432500854419195,-0.04000000000000001
