,t,k=0,k=1,k=2,k=3,k=4,k=5,k=6
189,1.8900000000000001,-0.999681933136756,-0.999681933136756,-0.999681933136756,-0.999681933136756,-0.999681933136756,-0.999681933136756,-0.999681933136756
190,1.9000000000000001,-0.997172172795614,-0.997172172795614,-0.997172172795614,-0.997172172795614,-0.997172172795614,-0.997172172795614,-0.997172172795614
191,1.9100000000000001,-0.9921700015998667,-0.9921700015998667,-0.9921700015998667,-0.9921700015998667,-0.9921700015998667,-0.9921700015998667,-0.9921700015998667
192,1.92,-0.9846879223716615,-0.9846879223716615,-0.9846879223716615,-0.9846879223716615,-0.9846879223716615,-0.9846879223716615,-0.9846879223716615
193,1.93,-0.9747446364110673,-0.9747446364110673,-0.9747446364110673,-0.9747446364110673,-0.9747446364110673,-0.9747446364110673,-0.9747446364110673
194,1.94,-0.9623649967525678,-0.9623649967525678,-0.9623649967525678,-0.9623649967525678,-0.9623649967525678,-0.9623649967525678,-0.9623649967525678
195,1.95,-0.9475799460454231,-0.9475799460454231,-0.9475799460454231,-0.9475799460454231,-0.9475799460454231,-0.9475799460454231,-0.9475799460454231
196,1.96,-0.9304264392131679,-0.9304264392131679,-0.9304264392131679,-0.9304264392131679,-0.9304264392131679,-0.9304264392131679,-0.9304264392131679
197,1.97,-0.9109473510855575,-0.9109473510855575,-0.9109473510855575,-0.9109473510855575,-0.9109473510855575,-0.9109473510855575,-0.9109473510855575
198,1.98,-0.8891913692338308,-0.8891913692338308,-0.8891913692338308,-0.8891913692338308,-0.8891913692338308,-0.8891913692338308,-0.8891913692338308
199,1.99,-0.8652128722771508,-0.8652128722771508,-0.8652128722771508,-0.8652128722771508,-0.8652128722771508,-0.8652128722771508,-0.8652128722771508
200,2.0,-0.8390717939643888,-0.8390717939643888,-0.8390717939643888,-0.8390717939643888,-0.8390717939643888,-0.8390717939643888,-0.8390717939643888
201,2.0100000000000002,-0.8108334733709798,-0.8108334733709798,-0.8108334733709798,-0.8108334733709798,-0.8108334733709798,-0.8108334733709798,-0.8108334733709798
202,2.02,-0.7805684915852773,-0.7805684915852773,-0.7805684915852773,-0.7805684915852773,-0.7805684915852773,-0.7805684915852773,-0.7805684915852773
203,2.0300000000000002,-0.7483524952926082,-0.7483524952926082,-0.7483524952926082,-0.7483524952926082,-0.7483524952926082,-0.7483524952926082,-0.7483524952926082
204,2.04,-0.7142660076979734,-0.7142660076979734,-0.7142660076979734,-0.7142660076979734,-0.7142660076979734,-0.7142660076979734,-0.7142660076979734
205,2.05,-0.6783942272599915,-0.6783942272599915,-0.6783942272599915,-0.6783942272599915,-0.6783942272599915,-0.6783942272599915,-0.6783942272599915
206,2.06,-0.6408268147391436,-0.6408268147391436,-0.6408268147391436,-0.6408268147391436,-0.6408268147391436,-0.6408268147391436,-0.6408268147391436
207,2.07,-0.6016576690925888,-0.6016576690925888,-0.6016576690925888,-0.6016576690925888,-0.6016576690925888,-0.6016576690925888,-0.6016576690925888
208,2.08,-0.5609846927756966,-0.5609846927756966,-0.5609846927756966,-0.5609846927756966,-0.5609846927756966,-0.5609846927756966,-0.5609846927756966
209,2.09,-0.51890954703692,-0.51890954703692,-0.51890954703692,-0.51890954703692,-0.51890954703692,-0.51890954703692,-0.51890954703692
210,2.1,-0.4755373978176436,-0.4755373978176436,-0.4755373978176436,-0.4755373978176436,-0.4755373978176436,-0.4755373978176436,-0.4755373978176436
211,2.11,-0.4309766528921265,-0.4309766528921265,-0.4309766528921265,-0.4309766528921265,-0.4309766528921265,-0.4309766528921265,-0.4309766528921265
212,2.12,-0.38533869090455175,-0.38533869090455175,-0.38533869090455175,-0.38533869090455175,-0.38533869090455175,-0.38533869090455175,-0.38533869090455175
213,2.13,-0.33873758298044915,-0.33873758298044915,-0.33873758298044915,-0.33873758298044915,-0.33873758298044915,-0.33873758298044915,-0.33873758298044915
214,2.14,-0.29128980760831763,-0.29128980760831763,-0.29128980760831763,-0.29128980760831763,-0.29128980760831763,-0.29128980760831763,-0.29128980760831763
215,2.15,-0.24311395950409456,-0.24311395950409456,-0.24311395950409456,-0.24311395950409456,-0.24311395950409456,-0.24311395950409456,-0.24311395950409456
216,2.16,-0.19433045318615935,-0.19433045318615935,-0.19433045318615935,-0.19433045318615935,-0.19433045318615935,-0.19433045318615935,-0.19433045318615935
217,2.17,-0.14506122200177907,-0.14506122200177907,-0.14506122200177907,-0.14506122200177907,-0.14506122200177907,-0.14506122200177907,-0.14506122200177907
218,2.18,-0.09542941335727334,-0.09542941335727334,-0.09542941335727334,-0.09542941335727334,-0.09542941335727334,-0.09542941335727334,-0.09542941335727334
219,2.19,-0.045559080913664354,-0.045559080913664354,-0.045559080913664354,-0.045559080913664354,-0.045559080913664354,-0.045559080913664354,-0.045559080913664354
220,2.2,0.0044251254828377926,0.0044251254828377926,0.0044251254828377926,0.0044251254828377926,0.0044251254828377926,0.0044251254828377926,0.0044251254828377926
221,2.21,0.05439827136050183,0.05439827136050183,0.05439827136050183,0.05439827136050183,0.05439827136050183,0.05439827136050183,0.05439827136050183
222,2.22,0.10423544989315764,0.10423544989315764,0.10423544989315764,0.10423544989315764,0.10423544989315764,0.10423544989315764,0.10423544989315764
223,2.23,0.15381209410217886,0.15381209410217886,0.15381209410217886,0.15381209410217886,0.15381209410217886,0.15381209410217886,0.15381209410217886
224,2.24,0.20300428820902378,0.20300428820902378,0.20300428820902378,0.20300428820902378,0.20300428820902378,0.20300428820902378,0.20300428820902378
225,2.25,0.25168907736011514,0.25168907736011514,0.25168907736011514,0.25168907736011514,0.25168907736011514,0.25168907736011514,0.25168907736011514
226,2.2600000000000002,0.29974477494990837,0.29974477494990837,0.29974477494990837,0.29974477494990837,0.29974477494990837,0.29974477494990837,0.29974477494990837
227,2.27,0.34705126677400006,0.34705126677400006,0.34705126677400006,0.34705126677400006,0.34705126677400006,0.34705126677400006,0.34705126677400006
228,2.2800000000000002,0.3934903112520533,0.3934903112520533,0.3934903112520533,0.3934903112520533,0.3934903112520533,0.3934903112520533,0.3934903112520533
229,2.29,0.4389458349701383,0.4389458349701383,0.4389458349701383,0.4389458349701383,0.4389458349701383,0.4389458349701383,0.4389458349701383
230,2.3000000000000003,0.4833042228037865,0.4833042228037865,0.4833042228037865,0.4833042228037865,0.4833042228037865,0.4833042228037865,0.4833042228037865
231,2.31,0.5264546018966022,0.5264546018966022,0.5264546018966022,0.5264546018966022,0.5264546018966022,0.5264546018966022,0.5264546018966022
232,2.32,0.5682891187846325,0.5682891187846325,0.5682891187846325,0.5682891187846325,0.5682891187846325,0.5682891187846325,0.5682891187846325
233,2.33,0.6087032089738295,0.6087032089738295,0.6087032089738295,0.6087032089738295,0.6087032089738295,0.6087032089738295,0.6087032089738295
234,2.34,0.6475958582968013,0.6475958582968013,0.6475958582968013,0.6475958582968013,0.6475958582968013,0.6475958582968013,0.6475958582968013
235,2.35,0.6848698553955964,0.6848698553955964,0.6848698553955964,0.6848698553955964,0.6848698553955964,0.6848698553955964,0.6848698553955964
236,2.36,0.7204320346994456,0.7204320346994456,0.7204320346994456,0.7204320346994456,0.7204320346994456,0.7204320346994456,0.7204320346994456
237,2.37,0.7541935092901441,0.7541935092901441,0.7541935092901441,0.7541935092901441,0.7541935092901441,0.7541935092901441,0.7541935092901441
238,2.38,0.7860698930730315,0.7860698930730315,0.7860698930730315,0.7860698930730315,0.7860698930730315,0.7860698930730315,0.7860698930730315
239,2.39,0.8159815116982584,0.8159815116982584,0.8159815116982584,0.8159815116982584,0.8159815116982584,0.8159815116982584,0.8159815116982584
240,2.4,0.843853601705145,0.843853601705145,0.843853601705145,0.843853601705145,0.843853601705145,0.843853601705145,0.843853601705145
241,2.41,0.869616497391877,0.869616497391877,0.869616497391877,0.869616497391877,0.869616497391877,0.869616497391877,0.869616497391877
242,2.42,0.893205804943459,0.893205804943459,0.893205804943459,0.893205804943459,0.893205804943459,0.893205804943459,0.893205804943459
243,2.43,0.914562563382699,0.914562563382699,0.914562563382699,0.914562563382699,0.914562563382699,0.914562563382699,0.914562563382699
244,2.44,0.9336333919419283,0.9336333919419283,0.9336333919419283,0.9336333919419283,0.9336333919419283,0.9336333919419283,0.9336333919419283
245,2.45,0.9503706234871051,0.9503706234871051,0.9503706234871051,0.9503706234871051,0.9503706234871051,0.9503706234871051,0.9503706234871051
246,2.46,0.9647324236608119,0.9647324236608119,0.9647324236608119,0.9647324236608119,0.9647324236608119,0.9647324236608119,0.9647324236608119
247,2.47,0.9766828954463499,0.9766828954463499,0.9766828954463499,0.9766828954463499,0.9766828954463499,0.9766828954463499,0.9766828954463499
248,2.48,0.986192168891575,0.986192168891575,0.986192168891575,0.986192168891575,0.986192168891575,0.986192168891575,0.986192168891575
249,2.49,0.9932364757682133,0.9932364757682133,0.9932364757682133,0.9932364757682133,0.9932364757682133,0.9932364757682133,0.9932364757682133
250,2.5,0.997798208980046,0.997798208980046,0.997798208980046,0.997798208980046,0.997798208980046,0.997798208980046,0.997798208980046
251,2.5100000000000002,0.9998659665714745,0.9998659665714745,0.9998659665714745,0.9998659665714745,0.9998659665714745,0.9998659665714745,0.9998659665714745
252,2.52,0.999434580226467,0.999434580226467,0.999434580226467,0.999434580226467,0.999434580226467,0.999434580226467,0.999434580226467
253,2.5300000000000002,0.9965051281866543,0.9965051281866543,0.9965051281866543,0.9965051281866543,0.9965051281866543,0.9965051281866543,0.9965051281866543
254,2.54,0.9910849325562858,0.9910849325562858,0.9910849325562858,0.9910849325562858,0.9910849325562858,0.9910849325562858,0.9910849325562858
255,2.5500000000000003,0.9831875410007836,0.9831875410007836,0.9831875410007836,0.9831875410007836,0.9831875410007836,0.9831875410007836,0.9831875410007836
256,2.56,0.9728326928846357,0.9728326928846357,0.9728326928846357,0.9728326928846357,0.9728326928846357,0.9728326928846357,0.9728326928846357
257,2.57,0.960046269933269,0.960046269933269,0.960046269933269,0.960046269933269,0.960046269933269,0.960046269933269,0.960046269933269
258,2.58,0.9448602315422203,0.9448602315422203,0.9448602315422203,0.9448602315422203,0.9448602315422203,0.9448602315422203,0.9448602315422203
259,2.59,0.9273125348952983,0.9273125348952983,0.9273125348952983,0.9273125348952983,0.9273125348952983,0.9273125348952983,0.9273125348952983
260,2.6,0.9074470400914003,0.9074470400914003,0.9074470400914003,0.9074470400914003,0.9074470400914003,0.9074470400914003,0.9074470400914003
261,2.61,0.8853134005171174,0.8853134005171174,0.8853134005171174,0.8853134005171174,0.8853134005171174,0.8853134005171174,0.8853134005171174
262,2.62,0.8609669387391382,0.8609669387391382,0.8609669387391382,0.8609669387391382,0.8609669387391382,0.8609669387391382,0.8609669387391382
263,2.63,0.834468508226657,0.834468508226657,0.834468508226657,0.834468508226657,0.834468508226657,0.834468508226657,0.834468508226657
264,2.64,0.8058843412494072,0.8058843412494072,0.8058843412494072,0.8058843412494072,0.8058843412494072,0.8058843412494072,0.8058843412494072
265,2.65,0.7752858833314964,0.7752858833314964,0.7752858833314964,0.7752858833314964,0.7752858833314964,0.7752858833314964,0.7752858833314964
266,2.66,0.7427496146748211,0.7427496146748211,0.7427496146748211,0.7427496146748211,0.7427496146748211,0.7427496146748211,0.7427496146748211
267,2.67,0.7083568589984117,0.7083568589984117,0.7083568589984117,0.7083568589984117,0.7083568589984117,0.7083568589984117,0.7083568589984117
268,2.68,0.6721935802715069,0.6721935802715069,0.6721935802715069,0.6721935802715069,0.6721935802715069,0.6721935802715069,0.6721935802715069
269,2.69,0.6343501678484216,0.6343501678484216,0.6343501678484216,0.6343501678484216,0.6343501678484216,0.6343501678484216,0.6343501678484216
270,2.7,0.5949212105422574,0.5949212105422574,0.5949212105422574,0.5949212105422574,0.5949212105422574,0.5949212105422574,0.5949212105422574
271,2.71,0.5540052602021546,0.5540052602021546,0.5540052602021546,0.5540052602021546,0.5540052602021546,0.5540052602021546,0.5540052602021546
272,2.72,0.5117045853850185,0.5117045853850185,0.5117045853850185,0.5117045853850185,0.5117045853850185,0.5117045853850185,0.5117045853850185
273,2.73,0.46812491573741405,0.46812491573741405,0.46812491573741405,0.46812491573741405,0.46812491573741405,0.46812491573741405,0.46812491573741405
274,2.74,0.42337517772653865,0.42337517772653865,0.42337517772653865,0.42337517772653865,0.42337517772653865,0.42337517772653865,0.42337517772653865
275,2.75,0.3775672223808098,0.3775672223808098,0.3775672223808098,0.3775672223808098,0.3775672223808098,0.3775672223808098,0.3775672223808098
276,2.7600000000000002,0.33081554572057353,0.33081554572057353,0.33081554572057353,0.33081554572057353,0.33081554572057353,0.33081554572057353,0.33081554572057353
277,2.77,0.2832370025777109,0.2832370025777109,0.2832370025777109,0.2832370025777109,0.2832370025777109,0.2832370025777109,0.2832370025777109
278,2.7800000000000002,0.23495051451944532,0.23495051451944532,0.23495051451944532,0.23495051451944532,0.23495051451944532,0.23495051451944532,0.23495051451944532
279,2.79,0.18607677260638794,0.18607677260638794,0.18607677260638794,0.18607677260638794,0.18607677260638794,0.18607677260638794,0.18607677260638794
280,2.8000000000000003,0.1367379357277719,0.1367379357277719,0.1367379357277719,0.1367379357277719,0.1367379357277719,0.1367379357277719,0.1367379357277719
281,2.81,0.0870573252678799,0.0870573252678799,0.0870573252678799,0.0870573252678799,0.0870573252678799,0.0870573252678799,0.0870573252678799
282,2.82,0.03715911686683988,0.03715911686683988,0.03715911686683988,0.03715911686683988,0.03715911686683988,0.03715911686683988,0.03715911686683988
283,2.83,-0.012831969953773802,-0.012831969953773802,-0.012831969953773802,-0.012831969953773802,-0.012831969953773802,-0.012831969953773802,-0.012831969953773802
284,2.84,-0.0627909835247592,-0.0627909835247592,-0.0627909835247592,-0.0627909835247592,-0.0627909835247592,-0.0627909835247592,-0.0627909835247592
285,2.85,-0.11259305234335382,-0.11259305234335382,-0.11259305234335382,-0.11259305234335382,-0.11259305234335382,-0.11259305234335382,-0.11259305234335382
286,2.86,-0.16211369718692706,-0.16211369718692706,-0.16211369718692706,-0.16211369718692706,-0.16211369718692706,-0.16211369718692706,-0.16211369718692706
287,2.87,-0.2112291422461769,-0.2112291422461769,-0.2112291422461769,-0.2112291422461769,-0.2112291422461769,-0.2112291422461769,-0.2112291422461769
288,2.88,-0.25981662450015947,-0.25981662450015947,-0.25981662450015947,-0.25981662450015947,-0.25981662450015947,-0.25981662450015947,-0.25981662450015947
289,2.89,-0.3077547005598756,-0.3077547005598756,-0.3077547005598756,-0.3077547005598756,-0.3077547005598756,-0.3077547005598756,-0.3077547005598756
290,2.9,-0.3549235502134647,-0.3549235502134647,-0.3549235502134647,-0.3549235502134647,-0.3549235502134647,-0.3549235502134647,-0.3549235502134647
291,2.91,-0.4012052759143021,-0.4012052759143021,-0.4012052759143021,-0.4012052759143021,-0.4012052759143021,-0.4012052759143021,-0.4012052759143021
292,2.92,-0.4464841974634342,-0.4464841974634342,-0.4464841974634342,-0.4464841974634342,-0.4464841974634342,-0.4464841974634342,-0.4464841974634342
293,2.93,-0.4906471411498005,-0.4906471411498005,-0.4906471411498005,-0.4906471411498005,-0.4906471411498005,-0.4906471411498005,-0.4906471411498005
294,2.94,-0.5335837226255413,-0.5335837226255413,-0.5335837226255413,-0.5335837226255413,-0.5335837226255413,-0.5335837226255413,-0.5335837226255413
295,2.95,-0.5751866228093511,-0.5751866228093511,-0.5751866228093511,-0.5751866228093511,-0.5751866228093511,-0.5751866228093511,-0.5751866228093511
296,2.96,-0.6153518561282624,-0.6153518561282624,-0.6153518561282624,-0.6153518561282624,-0.6153518561282624,-0.6153518561282624,-0.6153518561282624
297,2.97,-0.6539790304273959,-0.6539790304273959,-0.6539790304273959,-0.6539790304273959,-0.6539790304273959,-0.6539790304273959,-0.6539790304273959
298,2.98,-0.6909715978980375,-0.6909715978980375,-0.6909715978980375,-0.6909715978980375,-0.6909715978980375,-0.6909715978980375,-0.6909715978980375
299,2.99,-0.7262370963968527,-0.7262370963968527,-0.7262370963968527,-0.7262370963968527,-0.7262370963968527,-0.7262370963968527,-0.7262370963968527
300,3.0,-0.7596873805530672,-0.7596873805530672,-0.7596873805530672,-0.7596873805530672,-0.7596873805530672,-0.7596873805530672,-0.7596873805530672
301,3.0100000000000002,-0.7912388420859638,-0.7912388420859638,-0.7912388420859638,-0.7912388420859638,-0.7912388420859638,-0.7912388420859638,-0.7912388420859638
302,3.02,-0.8208126187820204,-0.8208126187820204,-0.8208126187820204,-0.8208126187820204,-0.8208126187820204,-0.8208126187820204,-0.8208126187820204
303,3.0300000000000002,-0.8483347916093503,-0.8483347916093503,-0.8483347916093503,-0.8483347916093503,-0.8483347916093503,-0.8483347916093503,-0.8483347916093503
304,3.04,-0.8737365694767663,-0.8737365694767663,-0.8737365694767663,-0.8737365694767663,-0.8737365694767663,-0.8737365694767663,-0.8737365694767663
305,3.0500000000000003,-0.8969544611756631,-0.8969544611756631,-0.8969544611756631,-0.8969544611756631,-0.8969544611756631,-0.8969544611756631,-0.8969544611756631
